sku_id,category,brand,product,variant,sku_name,price ,cogs 
SKU04604,Kitchen Appliances,OXONE,Rice Cooker,Eco,OXONE Rice Cooker Eco SKU04604,1252651,1047407
SKU01627,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU01627,1252304,1064656
SKU01713,Kitchen Appliances,Maxim,Cutting Board,Smart,Maxim Cutting Board Smart SKU01713,1251780,1047265
SKU01454,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU01454,1250720,1107094
SKU04256,Home Decor,Olympic,Frame,Designer,Olympic Frame Designer SKU04256,1249640,904546
SKU04152,Sports Equipment,Puma,Soccer Ball,Xtreme,Puma Soccer Ball Xtreme SKU04152,1249559,808779
SKU04242,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU04242,1248704,789580
SKU04850,Kitchen Appliances,Cosmos,Blender,Premium,Cosmos Blender Premium SKU04850,1248580,803824
SKU01917,Sports Equipment,Reebok,Basketball,Xtreme,Reebok Basketball Xtreme SKU01917,1246464,1041128
SKU03108,Kitchen Appliances,Maxim,Cutting Board,Smart,Maxim Cutting Board Smart SKU03108,1246297,844380
SKU03629,Home Decor,Fabelio,Curtain,Vintage,Fabelio Curtain Vintage SKU03629,1245285,890049
SKU00234,Sports Equipment,Under Armour,Badminton Racket,Xtreme,Under Armour Badminton Racket Xtreme SKU00234,1245232,994039
SKU02358,Home Decor,IKEA,Curtain,Modern,IKEA Curtain Modern SKU02358,1245004,879892
SKU02071,Home Decor,Informa,Vase,Designer,Informa Vase Designer SKU02071,1244642,759851
SKU02780,Sports Equipment,Reebok,Basketball,Xtreme,Reebok Basketball Xtreme SKU02780,1244400,930685
SKU02584,Kitchen Appliances,Sharp,Frying Pan,Eco,Sharp Frying Pan Eco SKU02584,1243717,766450
SKU00798,Sports Equipment,Under Armour,Golf Club,Standard,Under Armour Golf Club Standard SKU00798,1243136,824142
SKU00725,Home Decor,Vivere,Clock,Modern,Vivere Clock Modern SKU00725,1242884,907667
SKU04531,Home Decor,Chitose,Clock,Designer,Chitose Clock Designer SKU04531,1242150,972700
SKU02673,Sports Equipment,Under Armour,Badminton Racket,Xtreme,Under Armour Badminton Racket Xtreme SKU02673,1240349,978242
SKU04541,Home Decor,Dekoruma,Wall Art,Vintage,Dekoruma Wall Art Vintage SKU04541,1240134,930971
SKU01894,Home Decor,Vivere,Mirror,Classic,Vivere Mirror Classic SKU01894,1237689,926401
SKU03872,Home Decor,Selma,Wall Art,Designer,Selma Wall Art Designer SKU03872,1237356,1002468
SKU00923,Kitchen Appliances,Tefal,Baking Tray,Eco,Tefal Baking Tray Eco SKU00923,1237212,852027
SKU01035,Sports Equipment,Puma,Golf Club,Pro,Puma Golf Club Pro SKU01035,1236364,827076
SKU04741,Home Decor,Cellini,Vase,Vintage,Cellini Vase Vintage SKU04741,1235827,821953
SKU04467,Home Decor,Olympic,Curtain,Designer,Olympic Curtain Designer SKU04467,1235573,909614
SKU03462,Home Decor,Vivere,Plant Pot,Vintage,Vivere Plant Pot Vintage SKU03462,1234730,1029519
SKU00303,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU00303,1233882,921276
SKU00386,Sports Equipment,Reebok,Tennis Racket,Xtreme,Reebok Tennis Racket Xtreme SKU00386,1233648,941189
SKU00090,Kitchen Appliances,Maspion,Knife Set,Eco,Maspion Knife Set Eco SKU00090,1233392,1080310
SKU03673,Sports Equipment,Puma,Soccer Ball,Xtreme,Puma Soccer Ball Xtreme SKU03673,1231777,1104327
SKU02412,Home Decor,Chitose,Clock,Designer,Chitose Clock Designer SKU02412,1230610,937383
SKU03663,Home Decor,IKEA,Rug,Classic,IKEA Rug Classic SKU03663,1229248,1014385
SKU03213,Kitchen Appliances,Vicenza,Toaster,Premium,Vicenza Toaster Premium SKU03213,1225657,804780
SKU01082,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU01082,1225449,858283
SKU02502,Home Decor,Dekoruma,Plant Pot,Designer,Dekoruma Plant Pot Designer SKU02502,1224876,805021
SKU00861,Sports Equipment,Adidas,Golf Club,Lite,Adidas Golf Club Lite SKU00861,1224007,1034767
SKU04791,Sports Equipment,Nike,Baseball Glove,Standard,Nike Baseball Glove Standard SKU04791,1222981,806731
SKU03739,Sports Equipment,Nike,Badminton Racket,Standard,Nike Badminton Racket Standard SKU03739,1222536,1061453
SKU04379,Home Decor,Fabelio,Frame,Vintage,Fabelio Frame Vintage SKU04379,1221624,808143
SKU01184,Kitchen Appliances,Philips,Coffee Maker,Standard,Philips Coffee Maker Standard SKU01184,1221554,817285
SKU03993,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU03993,1220977,764956
SKU04506,Kitchen Appliances,OXONE,Knife Set,Standard,OXONE Knife Set Standard SKU04506,1219223,992632
SKU03920,Kitchen Appliances,Miyako,Frying Pan,Smart,Miyako Frying Pan Smart SKU03920,1215800,985895
SKU03958,Home Decor,Informa,Rug,Modern,Informa Rug Modern SKU03958,1215393,1048521
SKU03089,Home Decor,IKEA,Cushion,Designer,IKEA Cushion Designer SKU03089,1214065,860143
SKU00767,Home Decor,Cellini,Mirror,Classic,Cellini Mirror Classic SKU00767,1213461,759131
SKU03047,Home Decor,Chitose,Wall Art,Designer,Chitose Wall Art Designer SKU03047,1213248,935880
SKU04327,Home Decor,Informa,Curtain,Vintage,Informa Curtain Vintage SKU04327,1212738,821328
SKU01606,Kitchen Appliances,Cosmos,Toaster,Smart,Cosmos Toaster Smart SKU01606,1211933,896748
SKU04858,Kitchen Appliances,OXONE,Baking Tray,Premium,OXONE Baking Tray Premium SKU04858,1211528,826682
SKU01077,Home Decor,Fabelio,Vase,Designer,Fabelio Vase Designer SKU01077,1211484,770754
SKU01255,Sports Equipment,Adidas,Dumbbell,Pro,Adidas Dumbbell Pro SKU01255,1209442,817415
SKU02073,Home Decor,Vivere,Plant Pot,Vintage,Vivere Plant Pot Vintage SKU02073,1208674,756423
SKU02960,Kitchen Appliances,Philips,Toaster,Eco,Philips Toaster Eco SKU02960,1208114,1026317
SKU00746,Sports Equipment,Under Armour,Soccer Ball,Pro,Under Armour Soccer Ball Pro SKU00746,1206712,866243
SKU03788,Home Decor,IKEA,Curtain,Modern,IKEA Curtain Modern SKU03788,1206520,823367
SKU01353,Sports Equipment,Under Armour,Soccer Ball,Pro,Under Armour Soccer Ball Pro SKU01353,1206025,896991
SKU01920,Home Decor,IKEA,Rug,Classic,IKEA Rug Classic SKU01920,1204472,743477
SKU03712,Sports Equipment,Adidas,Soccer Ball,Standard,Adidas Soccer Ball Standard SKU03712,1203497,727903
SKU04373,Kitchen Appliances,Sharp,Cutting Board,Premium,Sharp Cutting Board Premium SKU04373,1203162,975470
SKU00418,Sports Equipment,Under Armour,Dumbbell,Xtreme,Under Armour Dumbbell Xtreme SKU00418,1202836,879569
SKU04227,Sports Equipment,Under Armour,Tennis Racket,Standard,Under Armour Tennis Racket Standard SKU04227,1202260,1057134
SKU00641,Kitchen Appliances,Philips,Coffee Maker,Standard,Philips Coffee Maker Standard SKU00641,1201352,863223
SKU02951,Sports Equipment,Nike,Badminton Racket,Standard,Nike Badminton Racket Standard SKU02951,1201067,813720
SKU01321,Kitchen Appliances,Maxim,Frying Pan,Premium,Maxim Frying Pan Premium SKU01321,1200382,987181
SKU03684,Home Decor,Dekoruma,Clock,Vintage,Dekoruma Clock Vintage SKU03684,1200094,955706
SKU04346,Sports Equipment,Puma,Baseball Glove,Xtreme,Puma Baseball Glove Xtreme SKU04346,1200059,977977
SKU00241,Home Decor,Vivere,Frame,Classic,Vivere Frame Classic SKU00241,1199532,1048466
SKU03169,Sports Equipment,Adidas,Jump Rope,Xtreme,Adidas Jump Rope Xtreme SKU03169,1199101,991500
SKU00959,Home Decor,Selma,Mirror,Vintage,Selma Mirror Vintage SKU00959,1196906,847858
SKU03810,Home Decor,Vivere,Frame,Classic,Vivere Frame Classic SKU03810,1195449,960497
SKU03495,Kitchen Appliances,Maxim,Frying Pan,Premium,Maxim Frying Pan Premium SKU03495,1192178,1005474
SKU01800,Sports Equipment,Adidas,Soccer Ball,Standard,Adidas Soccer Ball Standard SKU01800,1190064,856307
SKU02094,Home Decor,Informa,Plant Pot,Designer,Informa Plant Pot Designer SKU02094,1188058,840259
SKU01292,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU01292,1186360,993438
SKU01977,Kitchen Appliances,Miyako,Blender,Premium,Miyako Blender Premium SKU01977,1184749,778723
SKU03144,Kitchen Appliances,Cosmos,Knife Set,Eco,Cosmos Knife Set Eco SKU03144,1183832,869653
SKU01624,Sports Equipment,Adidas,Dumbbell,Pro,Adidas Dumbbell Pro SKU01624,1183191,992409
SKU04263,Home Decor,Olympic,Rug,Vintage,Olympic Rug Vintage SKU04263,1183070,844942
SKU01265,Home Decor,Dekoruma,Lamp,Designer,Dekoruma Lamp Designer SKU01265,1182520,894011
SKU04190,Kitchen Appliances,Bolde,Blender,Premium,Bolde Blender Premium SKU04190,1181786,925629
SKU01520,Kitchen Appliances,Tefal,Cutting Board,Eco,Tefal Cutting Board Eco SKU01520,1180732,915005
SKU01148,Home Decor,ACE,Rug,Vintage,ACE Rug Vintage SKU01148,1178204,856726
SKU04378,Home Decor,Chitose,Rug,Modern,Chitose Rug Modern SKU04378,1177066,907673
SKU00295,Kitchen Appliances,Sharp,Toaster,Eco,Sharp Toaster Eco SKU00295,1176929,708569
SKU04752,Home Decor,IKEA,Rug,Classic,IKEA Rug Classic SKU04752,1175064,730510
SKU01236,Sports Equipment,Puma,Baseball Glove,Xtreme,Puma Baseball Glove Xtreme SKU01236,1174958,963303
SKU02325,Sports Equipment,Adidas,Dumbbell,Pro,Adidas Dumbbell Pro SKU02325,1174149,727092
SKU00187,Kitchen Appliances,Vicenza,Coffee Maker,Eco,Vicenza Coffee Maker Eco SKU00187,1172925,878774
SKU04747,Kitchen Appliances,Maxim,Blender,Eco,Maxim Blender Eco SKU04747,1172532,1019764
SKU04218,Kitchen Appliances,Philips,Baking Tray,Eco,Philips Baking Tray Eco SKU04218,1171962,954956
SKU02057,Sports Equipment,Under Armour,Yoga Mat,Xtreme,Under Armour Yoga Mat Xtreme SKU02057,1171957,948274
SKU00711,Sports Equipment,Puma,Badminton Racket,Xtreme,Puma Badminton Racket Xtreme SKU00711,1170682,795765
SKU02461,Kitchen Appliances,OXONE,Cutting Board,Premium,OXONE Cutting Board Premium SKU02461,1170483,928830
SKU02025,Kitchen Appliances,Bolde,Knife Set,Premium,Bolde Knife Set Premium SKU02025,1169861,839244
SKU00214,Kitchen Appliances,OXONE,Cutting Board,Premium,OXONE Cutting Board Premium SKU00214,1169844,720219
SKU03067,Home Decor,Vivere,Lamp,Vintage,Vivere Lamp Vintage SKU03067,1169507,927640
SKU02653,Kitchen Appliances,Vicenza,Toaster,Premium,Vicenza Toaster Premium SKU02653,1169281,1050138
SKU04113,Kitchen Appliances,Miyako,Blender,Premium,Miyako Blender Premium SKU04113,1168877,817192
SKU04471,Sports Equipment,Nike,Jump Rope,Pro,Nike Jump Rope Pro SKU04471,1167807,999829
SKU02142,Sports Equipment,Under Armour,Soccer Ball,Pro,Under Armour Soccer Ball Pro SKU02142,1167620,905181
SKU04986,Sports Equipment,Puma,Badminton Racket,Xtreme,Puma Badminton Racket Xtreme SKU04986,1167232,899116
SKU04521,Home Decor,Chitose,Frame,Vintage,Chitose Frame Vintage SKU04521,1167203,848894
SKU03530,Sports Equipment,Puma,Tennis Racket,Pro,Puma Tennis Racket Pro SKU03530,1166421,956327
SKU02339,Home Decor,Olympic,Rug,Vintage,Olympic Rug Vintage SKU02339,1166406,731833
SKU01142,Kitchen Appliances,Miyako,Blender,Premium,Miyako Blender Premium SKU01142,1166265,744630
SKU00433,Sports Equipment,Under Armour,Golf Club,Standard,Under Armour Golf Club Standard SKU00433,1164985,928716
SKU01819,Kitchen Appliances,Vicenza,Rice Cooker,Eco,Vicenza Rice Cooker Eco SKU01819,1164908,809150
SKU02104,Kitchen Appliances,Cosmos,Coffee Maker,Premium,Cosmos Coffee Maker Premium SKU02104,1163151,907649
SKU02397,Home Decor,Dekoruma,Vase,Vintage,Dekoruma Vase Vintage SKU02397,1161008,1037782
SKU02724,Sports Equipment,Nike,Dumbbell,Standard,Nike Dumbbell Standard SKU02724,1158653,836718
SKU04048,Kitchen Appliances,Tefal,Cutting Board,Eco,Tefal Cutting Board Eco SKU04048,1157966,993047
SKU04482,Home Decor,IKEA,Wall Art,Modern,IKEA Wall Art Modern SKU04482,1156786,860134
SKU03236,Kitchen Appliances,Maxim,Coffee Maker,Eco,Maxim Coffee Maker Eco SKU03236,1155449,824471
SKU02452,Home Decor,Chitose,Clock,Designer,Chitose Clock Designer SKU02452,1153837,986881
SKU02672,Kitchen Appliances,OXONE,Cutting Board,Premium,OXONE Cutting Board Premium SKU02672,1153625,695544
SKU03927,Home Decor,ACE,Curtain,Designer,ACE Curtain Designer SKU03927,1153578,914568
SKU00023,Home Decor,Selma,Mirror,Vintage,Selma Mirror Vintage SKU00023,1152911,856134
SKU02139,Home Decor,Informa,Mirror,Modern,Informa Mirror Modern SKU02139,1152795,724840
SKU01251,Sports Equipment,Puma,Badminton Racket,Xtreme,Puma Badminton Racket Xtreme SKU01251,1151094,1010609
SKU02944,Home Decor,IKEA,Wall Art,Modern,IKEA Wall Art Modern SKU02944,1150155,765369
SKU00356,Home Decor,Fabelio,Wall Art,Vintage,Fabelio Wall Art Vintage SKU00356,1149283,860515
SKU00109,Kitchen Appliances,Tefal,Frying Pan,Standard,Tefal Frying Pan Standard SKU00109,1149135,851479
SKU04812,Kitchen Appliances,Bolde,Cookware Set,Eco,Bolde Cookware Set Eco SKU04812,1147990,946416
SKU00334,Sports Equipment,Puma,Badminton Racket,Xtreme,Puma Badminton Racket Xtreme SKU00334,1147344,917906
SKU02869,Sports Equipment,Adidas,Soccer Ball,Standard,Adidas Soccer Ball Standard SKU02869,1146764,840401
SKU00413,Sports Equipment,Nike,Badminton Racket,Standard,Nike Badminton Racket Standard SKU00413,1145492,983112
SKU00873,Home Decor,Cellini,Plant Pot,Vintage,Cellini Plant Pot Vintage SKU00873,1145094,756669
SKU00677,Sports Equipment,Puma,Basketball,Pro,Puma Basketball Pro SKU00677,1144282,843294
SKU02852,Home Decor,Selma,Frame,Vintage,Selma Frame Vintage SKU02852,1142651,730978
SKU02723,Home Decor,Dekoruma,Clock,Vintage,Dekoruma Clock Vintage SKU02723,1142498,951762
SKU04066,Home Decor,Selma,Clock,Designer,Selma Clock Designer SKU04066,1142329,698870
SKU04887,Home Decor,Chitose,Rug,Modern,Chitose Rug Modern SKU04887,1140887,692898
SKU01442,Sports Equipment,Reebok,Soccer Ball,Xtreme,Reebok Soccer Ball Xtreme SKU01442,1140402,882154
SKU01493,Sports Equipment,Under Armour,Yoga Mat,Xtreme,Under Armour Yoga Mat Xtreme SKU01493,1140114,922280
SKU00222,Home Decor,Vivere,Curtain,Classic,Vivere Curtain Classic SKU00222,1140069,897056
SKU01665,Home Decor,Cellini,Mirror,Classic,Cellini Mirror Classic SKU01665,1139950,937946
SKU00753,Kitchen Appliances,Tefal,Cutting Board,Eco,Tefal Cutting Board Eco SKU00753,1139688,893183
SKU00003,Sports Equipment,Reebok,Golf Club,Pro,Reebok Golf Club Pro SKU00003,1139654,923573
SKU02017,Home Decor,Selma,Clock,Designer,Selma Clock Designer SKU02017,1137920,961896
SKU03276,Sports Equipment,Adidas,Baseball Glove,Standard,Adidas Baseball Glove Standard SKU03276,1134701,791879
SKU01697,Kitchen Appliances,Vicenza,Knife Set,Standard,Vicenza Knife Set Standard SKU01697,1134599,847577
SKU02596,Sports Equipment,Under Armour,Basketball,Standard,Under Armour Basketball Standard SKU02596,1130848,1000118
SKU01876,Sports Equipment,Adidas,Dumbbell,Pro,Adidas Dumbbell Pro SKU01876,1128883,907816
SKU02856,Kitchen Appliances,Cosmos,Knife Set,Eco,Cosmos Knife Set Eco SKU02856,1128431,992275
SKU02564,Kitchen Appliances,Maxim,Coffee Maker,Eco,Maxim Coffee Maker Eco SKU02564,1127281,765035
SKU01689,Sports Equipment,Reebok,Soccer Ball,Xtreme,Reebok Soccer Ball Xtreme SKU01689,1125890,710316
SKU01386,Home Decor,Olympic,Wall Art,Designer,Olympic Wall Art Designer SKU01386,1125742,957945
SKU03590,Home Decor,Dekoruma,Rug,Classic,Dekoruma Rug Classic SKU03590,1125484,997985
SKU01461,Sports Equipment,Adidas,Dumbbell,Pro,Adidas Dumbbell Pro SKU01461,1123951,944514
SKU03233,Kitchen Appliances,Vicenza,Baking Tray,Premium,Vicenza Baking Tray Premium SKU03233,1121608,762674
SKU00852,Home Decor,IKEA,Wall Art,Modern,IKEA Wall Art Modern SKU00852,1120729,987199
SKU01842,Sports Equipment,Reebok,Golf Club,Pro,Reebok Golf Club Pro SKU01842,1120026,992789
SKU00247,Sports Equipment,Adidas,Jump Rope,Xtreme,Adidas Jump Rope Xtreme SKU00247,1119990,805775
SKU02418,Sports Equipment,Under Armour,Basketball,Standard,Under Armour Basketball Standard SKU02418,1119963,785448
SKU03839,Kitchen Appliances,Maspion,Blender,Eco,Maspion Blender Eco SKU03839,1116589,714998
SKU02608,Sports Equipment,Under Armour,Resistance Band,Xtreme,Under Armour Resistance Band Xtreme SKU02608,1115656,784978
SKU02133,Kitchen Appliances,Cosmos,Rice Cooker,Premium,Cosmos Rice Cooker Premium SKU02133,1115556,909304
SKU00818,Kitchen Appliances,Sharp,Toaster,Eco,Sharp Toaster Eco SKU00818,1115370,862604
SKU04659,Kitchen Appliances,Vicenza,Knife Set,Standard,Vicenza Knife Set Standard SKU04659,1114372,719674
SKU02424,Sports Equipment,Puma,Basketball,Pro,Puma Basketball Pro SKU02424,1113583,860846
SKU03461,Sports Equipment,Adidas,Golf Club,Lite,Adidas Golf Club Lite SKU03461,1113116,802041
SKU03863,Home Decor,ACE,Curtain,Designer,ACE Curtain Designer SKU03863,1112296,993735
SKU03681,Home Decor,Cellini,Clock,Modern,Cellini Clock Modern SKU03681,1112245,825906
SKU00941,Kitchen Appliances,Maxim,Toaster,Premium,Maxim Toaster Premium SKU00941,1111694,684655
SKU04244,Kitchen Appliances,Maxim,Coffee Maker,Eco,Maxim Coffee Maker Eco SKU04244,1107619,883277
SKU03524,Home Decor,Fabelio,Mirror,Modern,Fabelio Mirror Modern SKU03524,1104177,857556
SKU02048,Sports Equipment,Nike,Dumbbell,Standard,Nike Dumbbell Standard SKU02048,1103902,770505
SKU01937,Home Decor,Selma,Curtain,Vintage,Selma Curtain Vintage SKU01937,1103776,966907
SKU03572,Home Decor,ACE,Wall Art,Designer,ACE Wall Art Designer SKU03572,1103673,762678
SKU00636,Sports Equipment,Reebok,Golf Club,Pro,Reebok Golf Club Pro SKU00636,1103184,872357
SKU00659,Kitchen Appliances,Miyako,Coffee Maker,Premium,Miyako Coffee Maker Premium SKU00659,1101772,977887
SKU00683,Kitchen Appliances,Maspion,Frying Pan,Premium,Maspion Frying Pan Premium SKU00683,1101047,800100
SKU04648,Sports Equipment,Nike,Dumbbell,Standard,Nike Dumbbell Standard SKU04648,1101001,893799
SKU02643,Home Decor,Cellini,Lamp,Vintage,Cellini Lamp Vintage SKU02643,1099744,860622
SKU03828,Sports Equipment,Adidas,Tennis Racket,Lite,Adidas Tennis Racket Lite SKU03828,1099650,898523
SKU03234,Home Decor,Selma,Frame,Vintage,Selma Frame Vintage SKU03234,1098432,800230
SKU01495,Kitchen Appliances,Philips,Rice Cooker,Standard,Philips Rice Cooker Standard SKU01495,1096915,687113
SKU04265,Home Decor,Vivere,Wall Art,Classic,Vivere Wall Art Classic SKU04265,1096767,917321
SKU04925,Home Decor,Informa,Curtain,Modern,Informa Curtain Modern SKU04925,1093916,821684
SKU02768,Home Decor,Chitose,Rug,Modern,Chitose Rug Modern SKU02768,1093714,844456
SKU03271,Home Decor,Chitose,Wall Art,Vintage,Chitose Wall Art Vintage SKU03271,1093672,870798
SKU03318,Home Decor,Selma,Clock,Designer,Selma Clock Designer SKU03318,1093607,684432
SKU00598,Home Decor,Informa,Cushion,Designer,Informa Cushion Designer SKU00598,1093553,760387
SKU04477,Gaming Gear,Logitech,Gaming Mouse,Standard,Logitech Gaming Mouse Standard SKU04477,1092794,764074
SKU02680,Home Decor,Fabelio,Mirror,Modern,Fabelio Mirror Modern SKU02680,1092353,891188
SKU04342,Sports Equipment,Puma,Soccer Ball,Pro,Puma Soccer Ball Pro SKU04342,1092019,668091
SKU04225,Sports Equipment,Reebok,Soccer Ball,Xtreme,Reebok Soccer Ball Xtreme SKU04225,1091130,973444
SKU00912,Sports Equipment,Nike,Baseball Glove,Lite,Nike Baseball Glove Lite SKU00912,1090775,831640
SKU02134,Sports Equipment,Under Armour,Basketball,Standard,Under Armour Basketball Standard SKU02134,1090136,736671
SKU03325,Home Decor,Selma,Curtain,Vintage,Selma Curtain Vintage SKU03325,1089743,847740
SKU04945,Home Decor,Vivere,Cushion,Vintage,Vivere Cushion Vintage SKU04945,1089627,781704
SKU02237,Home Decor,Fabelio,Mirror,Modern,Fabelio Mirror Modern SKU02237,1088057,916123
SKU00940,Home Decor,Fabelio,Lamp,Designer,Fabelio Lamp Designer SKU00940,1087787,705815
SKU04092,Home Decor,Cellini,Frame,Classic,Cellini Frame Classic SKU04092,1087224,719870
SKU02090,Home Decor,Dekoruma,Plant Pot,Vintage,Dekoruma Plant Pot Vintage SKU02090,1086638,943821
SKU02515,Sports Equipment,Adidas,Tennis Racket,Lite,Adidas Tennis Racket Lite SKU02515,1086009,900338
SKU01525,Home Decor,Informa,Lamp,Designer,Informa Lamp Designer SKU01525,1084853,784453
SKU00776,Kitchen Appliances,Vicenza,Cutting Board,Premium,Vicenza Cutting Board Premium SKU00776,1084618,894593
SKU02949,Kitchen Appliances,Maxim,Microwave Oven,Standard,Maxim Microwave Oven Standard SKU02949,1084432,814091
SKU01997,Sports Equipment,Nike,Yoga Mat,Standard,Nike Yoga Mat Standard SKU01997,1084132,667395
SKU02534,Kitchen Appliances,OXONE,Toaster,Eco,OXONE Toaster Eco SKU02534,1083194,807528
SKU04833,Home Decor,Dekoruma,Cushion,Designer,Dekoruma Cushion Designer SKU04833,1082545,809306
SKU03220,Kitchen Appliances,Sharp,Coffee Maker,Standard,Sharp Coffee Maker Standard SKU03220,1081950,957408
SKU01305,Sports Equipment,Puma,Badminton Racket,Xtreme,Puma Badminton Racket Xtreme SKU01305,1081721,835656
